Axial load,Potentiometer reading
32.7653,44.3497
32.7655,44.3479
32.7657,44.3461
32.7660,44.3443
32.7662,44.3425
32.7664,44.3407
32.7667,44.3389
32.7669,44.3371
32.7671,44.3353
32.7674,44.3335
32.7676,44.3317
32.7678,44.3299
32.7681,44.3281
32.7683,44.3263
32.7685,44.3245
32.7687,44.3227
32.7690,44.3209
32.7692,44.3191
32.7694,44.3173
32.7697,44.3155
32.7699,44.3137
32.7701,44.3119
32.7704,44.3101
32.7706,44.3083
32.7708,44.3065
32.7710,44.3047
32.7713,44.3029
32.7715,44.3011
32.7717,44.2993
32.7720,44.2975
32.7722,44.2957
32.7724,44.2938
32.7726,44.2920
32.7729,44.2902
32.7731,44.2884
32.7733,44.2866
32.7736,44.2848
32.7738,44.2830
32.7740,44.2812
32.7742,44.2794
32.7745,44.2776
32.7747,44.2758
32.7749,44.2740
32.7751,44.2722
32.7754,44.2704
32.7756,44.2686
32.7758,44.2668
32.7760,44.2650
32.7763,44.2632
32.7765,44.2614
32.7767,44.2596
32.7770,44.2578
32.7772,44.2560
32.7774,44.2542
32.7776,44.2524
32.7778,44.2506
32.7781,44.2488
32.7783,44.2470
32.7785,44.2452
32.7787,44.2434
32.7790,44.2416
32.7792,44.2398
32.7794,44.2380
32.7796,44.2362
32.7799,44.2344
32.7801,44.2326
32.7803,44.2308
32.7805,44.2290
32.7808,44.2272
32.7810,44.2254
32.7812,44.2236
32.7814,44.2218
32.7816,44.2200
32.7819,44.2181
32.7821,44.2163
32.7823,44.2145
32.7825,44.2127
32.7827,44.2109
32.7830,44.2091
32.7832,44.2073
32.7834,44.2055
32.7836,44.2037
32.7839,44.2019
32.7841,44.2001
32.7843,44.1983
32.7845,44.1965
32.7847,44.1947
32.7850,44.1929
32.7852,44.1911
32.7854,44.1893
32.7856,44.1875
32.7858,44.1857
32.7860,44.1839
32.7863,44.1821
32.7865,44.1803
32.7867,44.1785
32.7869,44.1767
32.7871,44.1749
32.7874,44.1731
32.7876,44.1713
32.7878,44.1695
32.7880,44.1677
32.7882,44.1659
32.7884,44.1641
32.7887,44.1623
32.7889,44.1605
32.7891,44.1587
32.7893,44.1569
32.7895,44.1551
32.7897,44.1533
32.7900,44.1515
32.7902,44.1497
32.7904,44.1479
32.7906,44.1461
32.7908,44.1443
32.7910,44.1424
32.7913,44.1406
32.7915,44.1388
32.7917,44.1370
32.7919,44.1352
32.7921,44.1334
32.7923,44.1316
32.7926,44.1298
32.7928,44.1280
32.7930,44.1262
32.7932,44.1244
32.7934,44.1226
32.7936,44.1208
32.7938,44.1190
32.7941,44.1172
32.7943,44.1154
32.7945,44.1136
32.7947,44.1118
32.7949,44.1100
32.7951,44.1082
32.7953,44.1064
32.7955,44.1046
32.7958,44.1028
32.7960,44.1010
32.7962,44.0992
32.7964,44.0974
32.7966,44.0956
32.7968,44.0938
32.7970,44.0920
32.7972,44.0902
32.7975,44.0884
32.7977,44.0866
32.7979,44.0848
32.7981,44.0830
32.7983,44.0812
32.7985,44.0794
32.7987,44.0776
32.7989,44.0758
32.7991,44.0740
32.7994,44.0722
32.7996,44.0704
32.7998,44.0686
32.8000,44.0668
32.8002,44.0650
32.8004,44.0631
32.8006,44.0613
32.8008,44.0595
32.8010,44.0577
32.8012,44.0559
32.8015,44.0541
32.8017,44.0523
32.8019,44.0505
32.8021,44.0487
32.8023,44.0469
32.8025,44.0451
32.8027,44.0433
32.8029,44.0415
32.8031,44.0397
32.8033,44.0379
32.8035,44.0361
32.8037,44.0343
32.8040,44.0325
32.8042,44.0307
32.8044,44.0289
32.8046,44.0271
32.8048,44.0253
32.8050,44.0235
32.8052,44.0217
32.8054,44.0199
32.8056,44.0181
32.8058,44.0163
32.8060,44.0145
32.8062,44.0127
32.8064,44.0109
32.8066,44.0091
32.8068,44.0073
32.8071,44.0055
32.8073,44.0037
32.8075,44.0019
32.8077,44.0001
32.8079,43.9983
32.8081,43.9965
32.8083,43.9947
32.8085,43.9929
32.8087,43.9911
32.8089,43.9893
32.8091,43.9875
32.8093,43.9857
32.8095,43.9838
32.8097,43.9820
32.8099,43.9802
32.8101,43.9784
32.8103,43.9766
32.8105,43.9748
32.8107,43.9730
32.8109,43.9712
32.8111,43.9694
32.8113,43.9676
32.8115,43.9658
32.8117,43.9640
32.8119,43.9622
32.8121,43.9604
32.8123,43.9586
32.8125,43.9568
32.8128,43.9550
32.8130,43.9532
32.8132,43.9514
32.8134,43.9496
32.8136,43.9478
32.8138,43.9460
32.8140,43.9442
32.8142,43.9424
32.8144,43.9406
32.8146,43.9388
32.8148,43.9370
32.8150,43.9352
32.8152,43.9334
32.8154,43.9316
32.8156,43.9298
32.8158,43.9280
32.8160,43.9262
32.8162,43.9244
32.8164,43.9226
32.8166,43.9208
32.8168,43.9190
32.8170,43.9172
32.8172,43.9154
32.8174,43.9136
32.8176,43.9118
32.8178,43.9100
32.8180,43.9082
32.8182,43.9064
32.8184,43.9046
32.8186,43.9027
32.8188,43.9009
32.8190,43.8991
32.8192,43.8973
32.8193,43.8955
32.8195,43.8937
32.8197,43.8919
32.8199,43.8901
32.8201,43.8883
32.8203,43.8865
32.8205,43.8847
32.8207,43.8829
32.8209,43.8811
32.8211,43.8793
32.8213,43.8775
32.8215,43.8757
32.8217,43.8739
32.8219,43.8721
32.8221,43.8703
32.8223,43.8685
32.8225,43.8667
32.8227,43.8649
32.8229,43.8631
32.8231,43.8613
32.8233,43.8595
32.8235,43.8577
32.8237,43.8559
32.8239,43.8541
32.8241,43.8523
32.8243,43.8505
32.8245,43.8487
32.8246,43.8469
32.8248,43.8451
32.8250,43.8433
32.8252,43.8415
32.8254,43.8397
32.8256,43.8379
32.8258,43.8361
32.8260,43.8343
32.8262,43.8325
32.8264,43.8307
32.8266,43.8289
32.8268,43.8271
32.8270,43.8253
32.8272,43.8235
32.8274,43.8217
32.8275,43.8198
32.8277,43.8180
32.8279,43.8162
32.8281,43.8144
32.8283,43.8126
32.8285,43.8108
32.8287,43.8090
32.8289,43.8072
32.8291,43.8054
32.8293,43.8036
32.8295,43.8018
32.8297,43.8000
32.8299,43.7982
32.8300,43.7964
32.8302,43.7946
32.8304,43.7928
32.8306,43.7910
32.8308,43.7892
32.8310,43.7874
32.8312,43.7856
32.8314,43.7838
32.8316,43.7820
32.8318,43.7802
32.8320,43.7784
32.8321,43.7766
32.8323,43.7748
32.8325,43.7730
32.8327,43.7712
32.8329,43.7694
32.8331,43.7676
32.8333,43.7658
32.8335,43.7640
32.8337,43.7622
32.8339,43.7604
32.8340,43.7586
32.8342,43.7568
32.8344,43.7550
32.8346,43.7532
32.8348,43.7514
32.8350,43.7496
32.8352,43.7478
32.8354,43.7460
32.8355,43.7442
32.8357,43.7424
32.8359,43.7406
32.8361,43.7388
32.8363,43.7370
32.8365,43.7351
32.8367,43.7333
32.8369,43.7315
32.8371,43.7297
32.8372,43.7279
32.8374,43.7261
32.8376,43.7243
32.8378,43.7225
32.8380,43.7207
32.8382,43.7189
32.8384,43.7171
32.8385,43.7153
32.8387,43.7135
32.8389,43.7117
32.8391,43.7099
32.8393,43.7081
32.8395,43.7063
32.8397,43.7045
32.8398,43.7027
32.8400,43.7009
32.8402,43.6991
32.8404,43.6973
32.8406,43.6955
32.8408,43.6937
32.8410,43.6919
32.8411,43.6901
32.8413,43.6883
32.8415,43.6865
32.8417,43.6847
32.8419,43.6829
32.8421,43.6811
32.8422,43.6793
32.8424,43.6775
32.8426,43.6757
32.8428,43.6739
32.8430,43.6721
32.8432,43.6703
32.8433,43.6685
32.8435,43.6667
32.8437,43.6649
32.8439,43.6631
32.8441,43.6613
32.8443,43.6595
32.8444,43.6577
32.8446,43.6559
32.8448,43.6541
32.8450,43.6523
32.8452,43.6505
32.8454,43.6487
32.8455,43.6468
32.8457,43.6450
32.8459,43.6432
32.8461,43.6414
32.8463,43.6396
32.8465,43.6378
32.8466,43.6360
32.8468,43.6342
32.8470,43.6324
32.8472,43.6306
32.8474,43.6288
32.8475,43.6270
32.8477,43.6252
32.8479,43.6234
32.8481,43.6216
32.8483,43.6198
32.8484,43.6180
32.8486,43.6162
32.8488,43.6144
32.8490,43.6126
32.8492,43.6108
32.8493,43.6090
32.8495,43.6072
32.8497,43.6054
32.8499,43.6036
32.8501,43.6018
32.8502,43.6000
32.8504,43.5982
32.8506,43.5964
32.8508,43.5946
32.8510,43.5928
32.8511,43.5910
32.8513,43.5892
32.8515,43.5874
32.8517,43.5856
32.8519,43.5838
32.8520,43.5820
32.8522,43.5802
32.8524,43.5784
32.8526,43.5766
32.8527,43.5748
32.8529,43.5730
32.8531,43.5712
32.8533,43.5694
32.8535,43.5676
32.8536,43.5658
32.8538,43.5640
32.8540,43.5622
32.8542,43.5604
32.8543,43.5585
32.8545,43.5567
32.8547,43.5549
32.8549,43.5531
32.8550,43.5513
32.8552,43.5495
32.8554,43.5477
32.8556,43.5459
32.8558,43.5441
32.8559,43.5423
32.8561,43.5405
32.8563,43.5387
32.8565,43.5369
32.8566,43.5351
32.8568,43.5333
32.8570,43.5315
32.8572,43.5297
32.8573,43.5279
32.8575,43.5261
32.8577,43.5243
32.8579,43.5225
32.8580,43.5207
32.8582,43.5189
32.8584,43.5171
32.8586,43.5153
32.8587,43.5135
32.8589,43.5117
32.8591,43.5099
32.8593,43.5081
32.8594,43.5063
32.8596,43.5045
32.8598,43.5027
32.8600,43.5009
32.8601,43.4991
32.8603,43.4973
32.8605,43.4955
32.8606,43.4937
32.8608,43.4919
32.8610,43.4901
32.8612,43.4883
32.8613,43.4865
32.8615,43.4847
32.8617,43.4829
32.8619,43.4811
32.8620,43.4793
32.8622,43.4775
32.8624,43.4757
32.8625,43.4739
32.8627,43.4721
32.8629,43.4703
32.8631,43.4685
32.8632,43.4666
32.8634,43.4648
32.8636,43.4630
32.8638,43.4612
32.8639,43.4594
32.8641,43.4576
32.8643,43.4558
32.8644,43.4540
32.8646,43.4522
32.8648,43.4504
32.8649,43.4486
32.8651,43.4468
32.8653,43.4450
32.8655,43.4432
32.8656,43.4414
32.8658,43.4396
32.8660,43.4378
32.8661,43.4360
32.8663,43.4342
32.8665,43.4324
32.8667,43.4306
32.8668,43.4288
32.8670,43.4270
32.8672,43.4252
32.8673,43.4234
32.8675,43.4216
32.8677,43.4198
32.8678,43.4180
32.8680,43.4162
32.8682,43.4144
32.8684,43.4126
32.8685,43.4108
32.8687,43.4090
32.8689,43.4072
32.8690,43.4054
32.8692,43.4036
32.8694,43.4018
32.8695,43.4000
32.8697,43.3982
32.8699,43.3964
32.8700,43.3946
32.8702,43.3928
32.8704,43.3910
32.8705,43.3892
32.8707,43.3874
32.8709,43.3856
32.8710,43.3838
32.8712,43.3820
32.8714,43.3802
32.8715,43.3784
32.8717,43.3766
32.8719,43.3748
32.8720,43.3729
32.8722,43.3711
32.8724,43.3693
32.8725,43.3675
32.8727,43.3657
32.8729,43.3639
32.8730,43.3621
32.8732,43.3603
32.8734,43.3585
32.8735,43.3567
32.8737,43.3549
32.8739,43.3531
32.8740,43.3513
32.8742,43.3495
32.8744,43.3477
32.8745,43.3459
32.8747,43.3441
32.8749,43.3423
32.8750,43.3405
32.8752,43.3387
32.8754,43.3369
32.8755,43.3351
32.8757,43.3333
32.8759,43.3315
32.8760,43.3297
32.8762,43.3279
32.8764,43.3261
32.8765,43.3243
32.8767,43.3225
32.8769,43.3207
32.8770,43.3189
32.8772,43.3171
32.8773,43.3153
32.8775,43.3135
32.8777,43.3117
32.8778,43.3099
32.8780,43.3081
32.8782,43.3063
32.8783,43.3045
32.8785,43.3027
32.8787,43.3009
32.8788,43.2991
32.8790,43.2973
32.8791,43.2955
32.8793,43.2937
32.8795,43.2919
32.8796,43.2901
32.8798,43.2883
32.8800,43.2865
32.8801,43.2847
32.8803,43.2829
32.8804,43.2811
32.8806,43.2793
32.8808,43.2775
32.8809,43.2756
32.8811,43.2738
32.8813,43.2720
32.8814,43.2702
32.8816,43.2684
32.8817,43.2666
32.8819,43.2648
32.8821,43.2630
32.8822,43.2612
32.8824,43.2594
32.8825,43.2576
32.8827,43.2558
32.8829,43.2540
32.8830,43.2522
32.8832,43.2504
32.8834,43.2486
32.8835,43.2468
32.8837,43.2450
32.8838,43.2432
32.8840,43.2414
32.8842,43.2396
32.8843,43.2378
32.8845,43.2360
32.8846,43.2342
32.8848,43.2324
32.8850,43.2306
32.8851,43.2288
32.8853,43.2270
32.8854,43.2252
32.8856,43.2234
32.8858,43.2216
32.8859,43.2198
32.8861,43.2180
32.8862,43.2162
32.8864,43.2144
32.8866,43.2126
32.8867,43.2108
32.8869,43.2090
32.8870,43.2072
32.8872,43.2054
32.8873,43.2036
32.8875,43.2018
32.8877,43.2000
32.8878,43.1982
32.8880,43.1964
32.8881,43.1946
32.8883,43.1928
32.8885,43.1910
32.8886,43.1892
32.8888,43.1874
32.8889,43.1856
32.8891,43.1838
32.8892,43.1820
32.8894,43.1802
32.8896,43.1784
32.8897,43.1765
32.8899,43.1747
32.8900,43.1729
32.8902,43.1711
32.8903,43.1693
32.8905,43.1675
32.8907,43.1657
32.8908,43.1639
32.8910,43.1621
32.8911,43.1603
32.8913,43.1585
32.8914,43.1567
32.8916,43.1549
32.8918,43.1531
32.8919,43.1513
32.8921,43.1495
32.8922,43.1477
32.8924,43.1459
32.8925,43.1441
32.8927,43.1423
32.8929,43.1405
32.8930,43.1387
32.8932,43.1369
32.8933,43.1351
32.8935,43.1333
32.8936,43.1315
32.8938,43.1297
32.8939,43.1279
32.8941,43.1261
32.8942,43.1243
32.8944,43.1225
32.8946,43.1207
32.8947,43.1189
32.8949,43.1171
32.8950,43.1153
32.8952,43.1135
32.8953,43.1117
32.8955,43.1099
32.8956,43.1081
32.8958,43.1063
32.8960,43.1045
32.8961,43.1027
32.8963,43.1009
32.8964,43.0991
32.8966,43.0973
32.8967,43.0955
32.8969,43.0937
32.8970,43.0919
32.8972,43.0901
32.8973,43.0883
32.8975,43.0865
32.8976,43.0847
32.8978,43.0829
32.8979,43.0811
32.8981,43.0793
32.8983,43.0775
32.8984,43.0757
32.8986,43.0739
32.8987,43.0720
32.8989,43.0702
32.8990,43.0684
32.8992,43.0666
32.8993,43.0648
32.8995,43.0630
32.8996,43.0612
32.8998,43.0594
32.8999,43.0576
32.9001,43.0558
32.9002,43.0540
32.9004,43.0522
32.9005,43.0504
32.9007,43.0486
32.9008,43.0468
32.9010,43.0450
32.9011,43.0432
32.9013,43.0414
32.9014,43.0396
32.9016,43.0378
32.9017,43.0360
32.9019,43.0342
32.9021,43.0324
32.9022,43.0306
32.9024,43.0288
32.9025,43.0270
32.9027,43.0252
32.9028,43.0234
32.9030,43.0216
32.9031,43.0198
32.9033,43.0180
32.9034,43.0162
32.9036,43.0144
32.9037,43.0126
32.9039,43.0108
32.9040,43.0090
32.9042,43.0072
32.9043,43.0054
32.9045,43.0036
32.9046,43.0018
32.9048,43.0000
32.9049,42.9982
32.9051,42.9964
32.9052,42.9946
32.9053,42.9928
32.9055,42.9910
32.9056,42.9892
32.9058,42.9874
32.9059,42.9856
32.9061,42.9838
32.9062,42.9820
32.9064,42.9802
32.9065,42.9784
32.9067,42.9766
32.9068,42.9748
32.9070,42.9730
32.9071,42.9712
32.9073,42.9694
32.9074,42.9676
32.9076,42.9658
32.9077,42.9639
32.9079,42.9621
32.9080,42.9603
32.9082,42.9585
32.9083,42.9567
32.9085,42.9549
32.9086,42.9531
32.9088,42.9513
32.9089,42.9495
32.9091,42.9477
32.9092,42.9459
32.9094,42.9441
32.9095,42.9423
32.9096,42.9405
32.9098,42.9387
32.9099,42.9369
32.9101,42.9351
32.9102,42.9333
32.9104,42.9315
32.9105,42.9297
32.9107,42.9279
32.9108,42.9261
32.9110,42.9243
32.9111,42.9225
32.9113,42.9207
32.9114,42.9189
32.9116,42.9171
32.9117,42.9153
32.9118,42.9135
32.9120,42.9117
32.9121,42.9099
32.9123,42.9081
32.9124,42.9063
32.9126,42.9045
32.9127,42.9027
32.9129,42.9009
32.9130,42.8991
32.9132,42.8973
32.9133,42.8955
32.9134,42.8937
32.9136,42.8919
32.9137,42.8901
32.9139,42.8883
32.9140,42.8865
32.9142,42.8847
32.9143,42.8829
32.9145,42.8811
32.9146,42.8793
32.9147,42.8775
32.9149,42.8757
32.9150,42.8739
32.9152,42.8721
32.9153,42.8703
32.9155,42.8685
32.9156,42.8667
32.9158,42.8649
32.9159,42.8631
32.9160,42.8613
32.9162,42.8595
32.9163,42.8577
32.9165,42.8559
32.9166,42.8541
32.9168,42.8523
32.9169,42.8504
32.9170,42.8486
32.9172,42.8468
32.9173,42.8450
32.9175,42.8432
32.9176,42.8414
32.9178,42.8396
32.9179,42.8378
32.9180,42.8360
32.9182,42.8342
32.9183,42.8324
32.9185,42.8306
32.9186,42.8288
32.9188,42.8270
32.9189,42.8252
32.9190,42.8234
32.9192,42.8216
32.9193,42.8198
32.9195,42.8180
32.9196,42.8162
32.9198,42.8144
32.9199,42.8126
32.9200,42.8108
32.9202,42.8090
32.9203,42.8072
32.9205,42.8054
32.9206,42.8036
32.9207,42.8018
32.9209,42.8000
32.9210,42.7982
32.9212,42.7964
32.9213,42.7946
32.9215,42.7928
32.9216,42.7910
32.9217,42.7892
32.9219,42.7874
32.9220,42.7856
32.9221,42.7838
32.9222,42.7820
32.9223,42.7802
32.9224,42.7784
32.9225,42.7766
32.9225,42.7748
32.9225,42.7730
32.9225,42.7712
32.9225,42.7693
32.9225,42.7675
32.9224,42.7657
32.9224,42.7639
32.9223,42.7621
32.9222,42.7603
32.9221,42.7585
32.9220,42.7567
32.9218,42.7549
32.9217,42.7531
32.9215,42.7512
32.9214,42.7494
32.9212,42.7476
32.9210,42.7458
32.9208,42.7440
32.9206,42.7422
32.9203,42.7404
32.9201,42.7385
32.9198,42.7367
32.9196,42.7349
32.9193,42.7331
32.9190,42.7313
32.9187,42.7295
32.9184,42.7276
32.9181,42.7258
32.9178,42.7240
32.9175,42.7222
32.9172,42.7204
32.9169,42.7185
32.9166,42.7167
32.9163,42.7149
32.9159,42.7131
32.9156,42.7113
32.9152,42.7095
32.9148,42.7076
32.9144,42.7058
32.9140,42.7040
32.9136,42.7022
32.9132,42.7004
32.9128,42.6985
32.9124,42.6967
32.9120,42.6949
32.9116,42.6931
32.9112,42.6913
32.9107,42.6894
32.9103,42.6876
32.9099,42.6858
32.9095,42.6840
32.9091,42.6822
32.9086,42.6803
32.9082,42.6785
32.9077,42.6767
32.9072,42.6749
32.9067,42.6730
32.9062,42.6712
32.9058,42.6694
32.9053,42.6676
32.9048,42.6658
32.9043,42.6639
32.9037,42.6621
32.9032,42.6603
32.9027,42.6585
32.9022,42.6566
32.9017,42.6548
32.9012,42.6530
32.9007,42.6512
32.9002,42.6493
32.8997,42.6475
32.8991,42.6457
32.8986,42.6439
32.8981,42.6421
32.8976,42.6402
32.8970,42.6384
32.8965,42.6366
32.8959,42.6348
32.8953,42.6329
32.8948,42.6311
32.8942,42.6293
32.8936,42.6275
32.8930,42.6256
32.8924,42.6238
32.8918,42.6220
32.8912,42.6202
32.8906,42.6183
32.8900,42.6165
32.8894,42.6147
32.8888,42.6129
32.8882,42.6110
32.8876,42.6092
32.8870,42.6074
32.8864,42.6056
32.8858,42.6037
32.8852,42.6019
32.8846,42.6001
32.8840,42.5983
32.8833,42.5964
32.8827,42.5946
32.8821,42.5928
32.8815,42.5910
32.8809,42.5891
32.8803,42.5873
32.8796,42.5855
32.8790,42.5837
32.8783,42.5818
32.8776,42.5800
32.8770,42.5782
32.8763,42.5764
32.8756,42.5745
32.8749,42.5727
32.8743,42.5709
32.8736,42.5691
32.8729,42.5672
32.8722,42.5654
32.8715,42.5636
32.8708,42.5617
32.8701,42.5599
32.8694,42.5581
32.8688,42.5563
32.8681,42.5544
32.8674,42.5526
32.8667,42.5508
32.8660,42.5490
32.8653,42.5471
32.8646,42.5453
32.8639,42.5435
32.8632,42.5417
32.8625,42.5398
32.8618,42.5380
32.8611,42.5362
32.8604,42.5343
32.8597,42.5325
32.8590,42.5307
32.8583,42.5289
32.8576,42.5270
32.8569,42.5252
32.8562,42.5234
32.8554,42.5216
32.8547,42.5197
32.8539,42.5179
32.8532,42.5161
32.8524,42.5143
32.8517,42.5124
32.8509,42.5106
32.8501,42.5088
32.8494,42.5069
32.8486,42.5051
32.8478,42.5033
32.8471,42.5015
32.8463,42.4996
32.8455,42.4978
32.8448,42.4960
32.8440,42.4941
32.8432,42.4923
32.8425,42.4905
32.8417,42.4887
32.8409,42.4868
32.8401,42.4850
32.8394,42.4832
32.8386,42.4814
32.8378,42.4795
32.8370,42.4777
32.8363,42.4759
32.8355,42.4740
32.8347,42.4722
32.8340,42.4704
32.8332,42.4686
32.8324,42.4667
32.8316,42.4649
32.8309,42.4631
32.8301,42.4613
32.8293,42.4594
32.8285,42.4576
32.8277,42.4558
32.8269,42.4539
32.8261,42.4521
32.8253,42.4503
32.8245,42.4485
32.8237,42.4466
32.8228,42.4448
32.8220,42.4430
32.8212,42.4411
32.8203,42.4393
32.8195,42.4375
32.8187,42.4357
32.8178,42.4338
32.8170,42.4320
32.8162,42.4302
32.8153,42.4283
32.8145,42.4265
32.8136,42.4247
32.8128,42.4229
32.8120,42.4210
32.8111,42.4192
32.8103,42.4174
32.8095,42.4155
32.8086,42.4137
32.8078,42.4119
32.8069,42.4101
32.8061,42.4082
32.8052,42.4064
32.8044,42.4046
32.8035,42.4028
32.8027,42.4009
32.8019,42.3991
32.8010,42.3973
32.8002,42.3954
32.7993,42.3936
32.7985,42.3918
32.7977,42.3900
32.7968,42.3881
32.7960,42.3863
32.7951,42.3845
32.7943,42.3826
32.7935,42.3808
32.7926,42.3790
32.7918,42.3772
32.7909,42.3753
32.7900,42.3735
32.7892,42.3717
32.7883,42.3698
32.7874,42.3680
32.7865,42.3662
32.7856,42.3644
32.7847,42.3625
32.7838,42.3607
32.7829,42.3589
32.7820,42.3570
32.7812,42.3552
32.7803,42.3534
32.7794,42.3516
32.7785,42.3497
32.7775,42.3479
32.7766,42.3461
32.7757,42.3442
32.7748,42.3424
32.7739,42.3406
32.7730,42.3388
32.7721,42.3369
32.7712,42.3351
32.7703,42.3333
32.7694,42.3314
32.7685,42.3296
32.7676,42.3278
32.7667,42.3260
32.7658,42.3241
32.7649,42.3223
32.7640,42.3205
32.7631,42.3186
32.7622,42.3168
32.7613,42.3150
32.7604,42.3132
32.7595,42.3113
32.7586,42.3095
32.7577,42.3077
32.7568,42.3058
32.7559,42.3040
32.7550,42.3022
32.7541,42.3004
32.7532,42.2985
32.7523,42.2967
32.7514,42.2949
32.7505,42.2930
32.7496,42.2912
32.7487,42.2894
32.7478,42.2875
32.7469,42.2857
32.7460,42.2839
32.7451,42.2821
32.7441,42.2802
32.7432,42.2784
32.7422,42.2766
32.7413,42.2747
32.7404,42.2729
32.7394,42.2711
32.7385,42.2693
32.7375,42.2674
32.7366,42.2656
32.7356,42.2638
32.7347,42.2619
32.7337,42.2601
32.7328,42.2583
32.7318,42.2565
32.7308,42.2546
32.7299,42.2528
32.7289,42.2510
32.7280,42.2491
32.7270,42.2473
32.7261,42.2455
32.7251,42.2437
32.7242,42.2418
32.7232,42.2400
32.7223,42.2382
32.7213,42.2363
32.7203,42.2345
32.7194,42.2327
32.7184,42.2309
32.7175,42.2290
32.7165,42.2272
32.7156,42.2254
32.7146,42.2235
32.7136,42.2217
32.7127,42.2199
32.7117,42.2181
32.7108,42.2162
32.7098,42.2144
32.7089,42.2126
32.7079,42.2107
32.7070,42.2089
32.7060,42.2071
32.7051,42.2053
32.7041,42.2034
32.7032,42.2016
32.7022,42.1998
32.7013,42.1979
32.7003,42.1961
32.6994,42.1943
32.6984,42.1925
32.6975,42.1906
32.6965,42.1888
32.6956,42.1870
32.6946,42.1851
32.6937,42.1833
32.6927,42.1815
32.6917,42.1797
32.6908,42.1778
32.6898,42.1760
32.6888,42.1742
32.6878,42.1723
32.6868,42.1705
32.6858,42.1687
32.6848,42.1669
32.6838,42.1650
32.6828,42.1632
32.6819,42.1614
32.6809,42.1595
32.6799,42.1577
32.6789,42.1559
32.6779,42.1541
32.6769,42.1522
32.6759,42.1504
32.6749,42.1486
32.6739,42.1467
32.6729,42.1449
32.6719,42.1431
32.6709,42.1413
32.6699,42.1394
32.6689,42.1376
32.6679,42.1358
32.6669,42.1339
32.6659,42.1321
32.6649,42.1303
32.6639,42.1285
32.6629,42.1266
32.6619,42.1248
32.6609,42.1230
32.6599,42.1211
32.6589,42.1193
32.6579,42.1175
32.6569,42.1157
32.6559,42.1138
32.6549,42.1120
32.6539,42.1102
32.6529,42.1083
32.6519,42.1065
32.6509,42.1047
32.6499,42.1029
32.6489,42.1010
32.6479,42.0992
32.6469,42.0974
32.6459,42.0955
32.6449,42.0937
32.6439,42.0919
32.6429,42.0901
32.6419,42.0882
32.6409,42.0864
32.6399,42.0846
32.6390,42.0827
32.6380,42.0809
32.6370,42.0791
32.6360,42.0773
32.6350,42.0754
32.6340,42.0736
32.6330,42.0718
32.6320,42.0699
32.6310,42.0681
32.6300,42.0663
32.6290,42.0645
32.6280,42.0626
32.6270,42.0608
32.6260,42.0590
32.6250,42.0571
32.6239,42.0553
32.6229,42.0535
32.6219,42.0517
32.6208,42.0498
32.6198,42.0480
32.6188,42.0462
32.6177,42.0443
32.6167,42.0425
32.6157,42.0407
32.6146,42.0389
32.6136,42.0370
32.6126,42.0352
32.6115,42.0334
32.6105,42.0315
32.6095,42.0297
32.6084,42.0279
32.6074,42.0261
32.6064,42.0242
32.6053,42.0224
32.6043,42.0206
32.6033,42.0187
32.6022,42.0169
32.6012,42.0151
32.6002,42.0133
32.5991,42.0114
32.5981,42.0096
32.5970,42.0078
32.5960,42.0059
32.5950,42.0041
32.5939,42.0023
32.5929,42.0005
32.5919,41.9986
32.5908,41.9968
32.5898,41.9950
32.5888,41.9932
32.5877,41.9913
32.5867,41.9895
32.5857,41.9877
32.5846,41.9858
32.5836,41.9840
32.5826,41.9822
32.5815,41.9804
32.5805,41.9785
32.5795,41.9767
32.5784,41.9749
32.5774,41.9730
32.5764,41.9712
32.5754,41.9694
32.5743,41.9676
32.5733,41.9657
32.5723,41.9639
32.5713,41.9621
32.5702,41.9602
32.5692,41.9584
32.5682,41.9566
32.5672,41.9548
32.5661,41.9529
32.5651,41.9511
32.5641,41.9493
32.5631,41.9474
32.5620,41.9456
32.5610,41.9438
32.5600,41.9420
32.5590,41.9401
32.5580,41.9383
32.5569,41.9365
32.5559,41.9347
32.5548,41.9328
32.5538,41.9310
32.5527,41.9292
32.5517,41.9273
32.5506,41.9255
32.5496,41.9237
32.5485,41.9219
32.5475,41.9200
32.5464,41.9182
32.5454,41.9164
32.5443,41.9145
32.5432,41.9127
32.5422,41.9109
32.5411,41.9091
32.5400,41.9072
32.5390,41.9054
32.5379,41.9036
32.5368,41.9018
32.5358,41.8999
32.5347,41.8981
32.5337,41.8963
32.5326,41.8944
32.5315,41.8926
32.5305,41.8908
32.5294,41.8890
32.5283,41.8871
32.5273,41.8853
32.5262,41.8835
32.5252,41.8817
32.5241,41.8798
32.5230,41.8780
32.5220,41.8762
32.5209,41.8743
32.5198,41.8725
32.5188,41.8707
32.5177,41.8689
32.5167,41.8670
32.5156,41.8652
32.5145,41.8634
32.5135,41.8615
32.5124,41.8597
32.5114,41.8579
32.5103,41.8561
32.5092,41.8542
32.5082,41.8524
32.5071,41.8506
32.5061,41.8488
32.5050,41.8469
32.5039,41.8451
32.5029,41.8433
32.5018,41.8414
32.5008,41.8396
32.4997,41.8378
32.4987,41.8360
32.4976,41.8341
32.4966,41.8323
32.4955,41.8305
32.4945,41.8287
32.4934,41.8268
32.4924,41.8250
32.4913,41.8232
32.4903,41.8213
32.4892,41.8195
